-44.466436128486066,703.1579075311777
-490.39636284095377,-623.7199502803542
-90.41277723019482,-739.0915814775487
-937.3399602659482,574.464361391967
-646.3512125997509,157.90436296245002
581.1212076322411,171.2448701351168
-483.09253632116804,-292.06883994879536
-892.7423014549252,716.1809079921127
546.488428305094,687.3058385609652
-262.15479561133657,390.4265498382922
-875.7686900212152,435.8660307208281
383.93086283439993,-619.5137265119893
-456.9852522363342,-160.51625076687026
874.8380478931472,628.7713921652191
-132.0314940505798,-616.7512689029984
748.0444803117641,762.4451055863888
-569.667653098985,-468.4702170903398
255.3457578665632,-803.1942030320567
240.56725602952247,211.13311790659077
-271.44353947019886,663.8623714455373
578.7548426602232,-657.2347063530167
-466.86870836228843,-350.749756504394
840.2745733903607,724.9548065053648
739.5432872156371,501.46430188349314
840.6491679904509,-971.9261123411909
-280.82454176633064,-896.0043598543206
472.62470543111885,-768.8955513008591
-304.7947958999491,261.6507600769528
-383.5000363463747,-306.40838138837717
611.9785665169873,-380.1054424997143
-159.2288038979044,-388.096589341959
891.804647887536,887.245783127021
-456.81907072298884,-352.76998235273527
459.02102389884135,495.2690471456797
-401.6167206256978,679.9343101895347
854.7670257818309,-273.02292424174834
-44.27673041384139,-585.0815091184702
-547.8453983336966,-446.15015115009805
-496.831002570991,287.2960060562459
464.44155664215646,652.1882747513259
770.500410194905,-948.8504306790458
-984.3200458133455,493.22671435729194
717.0830604748498,-98.5379241545836
691.0397587540865,686.042138163285
-888.1587325308356,535.0730596228166
-131.83703402624553,-317.7428651438256
-655.4548183454742,145.30233143785017
373.70955522778354,-194.4465702746072
-331.3712635870951,334.2119885667746
-374.5245720712571,-773.0603972398362
521.0377349413207,673.4083485182546
45.76181677417162,-353.6932320581832
-59.03836782022802,-294.1359870656062
289.9282850215284,-778.0155596792464
-201.69584515307486,189.1470117981214
-682.796432619599,-375.6285601741913
-213.3733232725674,-33.840308857287596
-493.7348720504071,636.9023021528753
609.4801228278968,855.7843396419416
-764.7927572117184,703.3595546034148
-286.40383287132386,469.9604991602889
-781.9975456162754,699.7679419014491
389.55174543811836,-115.849212966614
983.0975159569628,-224.56583777888932
-498.10820025442126,61.550185012421935
265.7938260436149,738.9441483995229
484.38585297812824,-257.59876533984925
-359.87186969314735,-584.3691666602538
382.2857775087198,234.6481104650311
-667.0281532993524,167.46695734583
574.4840131169731,-641.528619864471
559.4366823004034,-680.02725040206
53.06190985443163,-64.54500941430251
-462.05453221981577,-337.3913700165763
-993.056503910936,-59.92564490695054
453.42217789569213,-278.829869370649
439.5318631951184,-783.2219976868535
-981.425470513321,-866.0442885809609
444.85557213785955,-369.01349825591853
-222.84132778751336,300.56466024794963
-354.50277131280325,-77.93967556807809
-991.27842884006,138.1000303204762
906.8557633548194,-713.1435069370822
-480.3947284083763,207.56199902178287
275.61447312038376,-213.17033328652667
456.04162096670166,60.92824003543092
600.9733831758394,-283.3081642508655
-309.1783004904538,291.0987515063964
844.8204401655178,77.00564091608817
-808.0155122517809,-803.6462145392218
999.8699294814282,-269.6591377771284
-208.2791614726243,-34.153853231127414
-590.2895896889087,45.50878061668254
-6.265737030327614,-571.3245790596761
757.7113213499763,395.66609283609114
69.4769089099027,485.8913253934568
9.815683402733384,997.0973641112732
355.12559381788833,921.5359395919158
299.9242092198581,-172.11370422787752
999.3019078283885,-904.9887350747232
606.4112223358325,-693.3863736889579
-935.8032277142559,254.83310655016885
40.328882496890856,-648.9043304622314
-192.25305337899658,-685.4841487617174
457.3169269359057,-259.47100211819543
827.4692386496472,226.9441814547704
-423.37381933017105,826.581079057519
-397.4559964058004,618.9753905959253
394.55576239973766,-408.9385050261119
626.3708166135461,-507.05105744409383
486.2735425783371,-186.8544994377596
161.53419866879244,62.13358521888472
606.9835805154066,-148.98141026915778
-741.8643539701291,200.25653618806336
937.0836493929708,482.7932007739562
625.8507608148259,364.1051854064949
501.0620310767549,582.593581208316
840.6173376481097,-175.71980247816407
258.54815839961316,58.23229452740088
168.1487523083606,-666.9801331833725
816.3857829749736,63.69794644492367
-591.7078667804396,750.3721976330844
629.74896070553,224.9167410220898
-615.2550214940156,-731.5003763881339
322.36861503737487,-73.75024106651847
-950.3824214686472,613.6760372709975
490.9055803451565,813.9940043032232
-883.798908790056,518.924872057469
-322.6073933889761,168.7808085772515
161.22660110852826,-743.8067651633881
